name,label,parent_id
681494,Akbapur SC Pahla,443122
724564,Akbarabad SC,603039
663665,Akbarabad SC,749007
454482,Akbarganj,235213
351311,Akbargarh,899749
725260,Akbari,741411
359994,Akbarpur,805358
454450,Akbarpur,692888
441080,Akbarpur,10048
776321,Akbarpur,560914
338257,Akbarpur (SC),314702
349778,Akbarpur 1,305994
953393,Akbarpur Birbal,929176
106153,Akbarpur Bujurg,100331
761118,Akbarpur Chaurayi,901949
678562,Akbarpur Gahra,289541
803967,Akbarpur Jhabaiya,696145
679600,Akbarpur KOT,242905
754591,Akbarpur LAL Sahay,242905
438345,Akbarpur Mirzapur,666531
63748,Akbarpur Ramnagra SC Sidhauli,875515
843312,Akbarpur SC,857030
522560,Akbarpur SC,371119
331629,Akbarpur SC,765263
887936,Akbarpur SC,569207
465733,Akbarpur SC,573643
846157,Akbarpur Seemli,478860
488482,Akbarpur Seng SC,374330
540482,Akberpur,750880
523276,Akberpur,728993
928566,Akberpur Chongava,589519
737860,Akberpur Madaiye SC,922144
887300,Akbrabad SC,297396
376953,Akbrabad URF Khairpur SC,216490
711044,Akbrpur SUB Center,742984
454391,Akdengwa,143657
939574,Akela Kuberpur SC,309983
751136,Akha Majhgawan,186555
480420,Akhari,901949
599216,Akhari Shahpur,910360
831208,Akhatau,361781
168483,Akhatwade SC,118037
168680,Akhavane,120202
800153,Akhbandpur,289541
746798,Akheda NTR,721034
603352,Akhop,822777
489306,Akhtauli Nayabans,255192
326136,Akhtiyarpur SUB Center,282872
562745,Akhtyarpur Bhur S C,40243
829280,Akhtyarpur Taga (SC),257548
951621,Akhwai,929402
528774,Akilabad,174474
937881,Akin,269404
442793,Akka Dilari SC,387192
901087,Akka Pandey Bhojpur SC,387192
241731,Akkalkuwa 1 TR,112836
242480,Akkalkuwa 2 TR,112836
171425,Akluj,114867
171440,Akluj 1,114867
171457,Akluj 2,114867
731157,Akniwa SC,97543
27382,Akodha,753298
787963,Akodha,20535
707219,Akodha S C,820441
650688,Akodhi,299084
718909,Akodhiya SC,60856
60143,Akohari,374329
487151,Akola,929402
169335,Akola Niklak SC,121838
159411,Akola SC,113105
170658,Akole KH. SC,114374
151481,Akolekati SC,114746
418236,Akolhi SC,888540
564949,Akolhiya,686013
204587,Akoli BK SC,123140
122110,Akoli Jahagir SC,108389
197182,Akoli SC,120098
173526,Akoli SUB Center,121676
